13,1309511647
1,1309934069
2,1310373958
17,1311916563
18,1312878081
19,1313882983
38,1318471136
33,1318831631
42,1321231560
47,1322054525
48,1322858241
50,1323249155
57,1327483621
75,1333456167
76,1334046038
80,1336466965
89,1340183227
90,1342923515
92,1345715851
93,1346326470
97,1346965784
102,1349231451
108,1358515233
111,1363104302
128,1365154291
129,1374576290
131,1375770576
136,1377609656
138,1379984351
139,1383036765
141,1383663588
153,1405357663
160,1411101483
163,1415261970
165,1418734973
168,1422947937
169,1427035598
183,1429439910
185,1430119172
187,1430119312
188,1430119609
189,1439978423
190,1439988294
191,1439988368
193,1439988503
197,1449409456
198,1449417832
