28919,1041266400.0
28974,1041589680.0
29186,1042060920.0
29769,1042976520.0
29934,1043179980.0
29959,1043219400.0
30168,1043393100.0
30439,1043770800.0
31423,1044793740.0
31460,1044873300.0
32463,1045807140.0
33635,1046635260.0
34858,1047480600.0
34925,1047556680.0
34951,1047566280.0
36234,1049810640.0
36430,1050204900.0
36803,1051102560.0
37576,1052868000.0
37739,1053033600.0
38131,1053999960.0
39436,1056724320.0
39626,1057296360.0
39993,1058108520.0
40192,1058338620.0
40257,1058367960.0
40380,1058440080.0
41123,1060043940.0
41952,1061876280.0
42539,1062674100.0
42573,1062700800.0
42993,1063340760.0
43033,1063373640.0
43194,1063754460.0
43709,1064514600.0
44117,1065143820.0
44191,1065298980.0
44272,1065485100.0
45489,1066977240.0
46280,1068204720.0
46298,1068216000.0
47318,1069604280.0
47754,1070077680.0
47910,1070372100.0
47952,1070412180.0
48080,1070536860.0
48091,1070540280.0
48990,1071642540.0
49250,1072018860.0
49457,1073002860.0
49638,1073478660.0
49657,1073496420.0
49743,1073583420.0
50200,1074492060.0
50570,1075031220.0
50776,1075292460.0
51320,1076156760.0
51322,1076173860.0
51929,1076620380.0
52394,1077111300.0
53012,1077651780.0
53981,1078612980.0
53999,1078697220.0
54421,1078974000.0
54625,1079084580.0
54965,1079431680.0
55341,1079670720.0
57430,1081141080.0
57436,1081143720.0
57666,1081272120.0
58520,1081949340.0
58681,1082031540.0
59208,1082438580.0
59596,1082610660.0
59895,1082925780.0
59909,1082958000.0
60015,1082998140.0
61411,1083931200.0
61536,1084107000.0
62227,1084512840.0
62642,1084875780.0
64069,1085555280.0
64331,1085651880.0
65319,1086172140.0
67592,1087445160.0
67774,1087534440.0
68494,1088078640.0
68991,1088581860.0
69011,1088590920.0
69459,1089191400.0
70008,1089789360.0
70241,1089978060.0
70619,1090491060.0
70773,1090616820.0
71377,1091614860.0
71723,1092144720.0
71811,1092231600.0
71878,1092313440.0
72150,1092799620.0
72154,1092808800.0
72157,1092811140.0
72528,1093357260.0
72531,1093358520.0
72671,1093503360.0
72699,1093520760.0
73433,1094622360.0
74238,1095573060.0
74952,1096023840.0
76055,1097552580.0
76096,1097583420.0
76798,1098428640.0
77163,1098907740.0
77799,1099532880.0
80249,1102310400.0
80916,1103004060.0
81846,1103786820.0
81863,1103799240.0
82062,1104592020.0
82134,1104831600.0
82171,1104847980.0
82218,1104900540.0
82570,1105442220.0
82752,1105612020.0
83303,1106210820.0
83563,1106578740.0
83565,1106586780.0
86789,1109521440.0
87376,1110276660.0
88652,1111406700.0
92880,1114574040.0
95517,1116307140.0
95529,1116309180.0
96371,1116868920.0
