13339,1427385773
13567,1430004626
13606,1430466298
13607,1430500158
13617,1430783982
13625,1430867103
13626,1430871121
13663,1431370450
13686,1431575607
13704,1431939921
13711,1432022358
13712,1432058193
13717,1432075353
13721,1432126856
13723,1432134739
13731,1432162755
13732,1432167124
13733,1432172609
13741,1432230624
13777,1432650235
13800,1432855580
13802,1432879233
13809,1432931791
13811,1432945036
13824,1433225486
13831,1433357946
13839,1433433745
13842,1433435242
13843,1433435450
13845,1433440763
13858,1433773385
13861,1433783731
13878,1433887513
13889,1434043671
13892,1434067515
14021,1435923720
14041,1436333621
14155,1437848082
14206,1439285298
15018,1450691075
15441,1457645369
15474,1458178546
15873,1463787394
