1408,1235838981
1441,1236605125
1442,1236613055
1480,1237878642
1488,1238012288
1492,1238092532
1496,1238169706
1504,1238489228
1513,1238683371
1535,1239865246
1548,1240229694
1585,1241553153
1590,1241710964
1595,1241896525
1612,1242232255
1615,1242298109
1630,1242738109
1632,1242747997
1641,1243066495
1642,1243152924
1650,1243427916
1652,1243460728
1670,1244156267
1671,1244156591
1689,1244562580
1697,1244714187
1705,1244959815
1721,1245162581
1774,1246325631
1870,1249268766
2002,1252635078
2092,1256179612
2133,1257337435
2318,1261646729
